current_ratio,debt_to_equity,interest_coverage,ebitda_margin,revenue_growth_yoy,cash_burn_rate,working_capital_ratio,gross_margin,risk_tier
3.3534,0.16327,0.40303,0.18825,0.37238,-36.694,0.40651,0.16279,0
0.89152,0.043353,0.086278,0.048834,0.10221,54.698,-0.061519,0.036809,0
1.5546,0.0067,0.01279,0.007983,-0.002359,-53.84,0.33225,0.0067,0
1.3116,0.024066,0.031329,0.032178,0.035007,17.347,0.12152,0.014235,0
6.3324,0.14757,0.14947,0.18214,0.12413,-233.26,0.63546,0.14757,0
1.8787,0.017084,0.029167,0.060929,0.027064,6.0815,0.29521,0.017084,0
3.7757,-0.074937,-0.040527,-0.037304,0.013517,-219.85,0.71005,-0.037468,0
2.1389,0.014136,0.011746,0.092999,0.016899,-23.533,0.13141,0.013564,0
0.76805,0.005242,0.005583,0.061829,0.005662,9.2177,-0.017803,0.005242,0
0.99863,0.009353,0.035841,0.017833,0.052896,29.537,-0.001119,0.009353,0
2.4893,0.094289,0.037326,0.12028,0.085884,65.832,0.28581,0.044781,0
1.0139,0.001231,0.003342,0.016318,0.034146,68.845,0.01107,0.001231,0
1.1835,0.018495,0.060802,0.0288,0.094007,20.622,0.12405,0.018495,0
2.7061,0.079388,0.29974,0.098499,0.25846,-38.21,0.5489,0.079079,0
1.3503,0.026272,0.098098,0.03422,0.088001,5.4598,0.17212,0.025727,0
2.2965,-0.018762,-0.039146,-0.005169,-0.23439,-32.362,0.41363,-0.018762,0
2.9302,0.12946,0.22745,0.15244,0.21191,-83.33,0.4106,0.12946,0
2.6658,0.073552,0.26919,0.073552,0.29984,-23.204,0.61621,0.073552,0
2.4103,0.033795,0.04946,0.079027,0.084388,-43.15,0.26183,0.033795,0
2.6807,0.069124,0.20969,0.0731,0.2265,-65.059,0.5782,0.069124,0
4.562,0.084979,0.26353,0.085286,0.27775,-87.555,0.74244,0.083934,0
3.7598,0.15371,0.16747,0.18171,0.15499,-132.74,0.37124,0.15371,0
1.3093,0.058465,0.07987,0.067446,0.085069,42.938,0.088641,0.052261,0
1.7761,0.060001,0.024851,0.069117,0.004709,-7.2175,0.14227,0.029717,0
2.2677,-0.064499,-0.10469,-0.028529,-0.095003,29.843,0.42834,-0.064499,0
1.0742,0.002851,0.006096,0.010163,-0.023077,3.8598,0.064991,0.002393,0
1.1687,0.001871,-0.006651,0.015673,-0.002288,28.945,0.071795,-0.005445,0
0.22343,-0.21046,-0.010348,0.1921,0.006455,2420.4,-0.22067,-0.10523,0
2.7024,0.17658,0.20053,0.18824,0.22305,-46.562,0.35359,0.17181,0
0.91746,-0.002844,-0.006396,0.006964,0.014791,66.24,-0.071058,-0.002844,0
1.308,0.084568,0.16498,0.096904,0.18083,-6.9686,0.14447,0.079666,0
0.96429,0.074293,0.12125,0.10459,0.14126,43.036,-0.017083,0.063786,0
1.4977,0.052677,0.030005,0.076441,0.009891,49.338,0.16926,0.025904,0
1.7834,0.084598,0.21684,0.091642,0.1976,-37.295,0.29994,0.084309,0
5.6976,0.13977,0.084725,0.18271,0.007001,-70.855,0.37153,0.13859,0
1.2645,0.049227,0.18368,0.062361,0.1153,0.36793,0.096844,0.049227,0
1.9916,0.052109,0.1049,0.077544,0.13865,3.7269,0.17043,0.050263,0
1.0353,0.029826,0.038186,0.03884,0.076375,84.279,0.019048,0.020222,0
0.71765,0.069778,0.068521,0.164,-0.044503,53.844,-0.092161,0.063842,0
1.0869,0.022554,0.018042,0.021329,0.025701,7.8387,0.040285,0.011879,0
0.59552,-0.063535,-0.055476,-0.10699,-0.03297,441.13,-0.67574,-0.10699,0
7.6065,0.048915,0.10304,0.064679,0.080404,-74.299,0.56492,0.048481,0
5.7711,0.22821,0.38658,0.24361,0.36358,-16.659,0.67493,0.22807,0
3.1087,0.21146,0.3783,0.24843,0.36262,-37.302,0.25573,0.21097,0
2.1536,0.072696,0.12359,0.10802,0.13585,-32.172,0.2495,0.072696,0
5.2265,0.001633,0.001125,0.055724,-0.029924,-148.98,0.48588,0.001633,0
0.64397,-0.7196366,-0.36796,-0.5750552000000001,0.025957,317.0,-0.17533,-0.7135836,0
2.7562,0.1594,0.30351,0.16584,0.2529,-56.367,0.50386,0.15939,0
2.149,0.035163,0.11998,0.041772,0.084828,-5.6863,0.1754,0.035163,0
1.753,0.10963,0.077688,0.076579,0.015229,-5.9084,0.2282,0.048651,0
1.2893,-0.040283,-0.1786,-0.033991,-0.18451,7.659,0.19219,-0.0423,0
1.8569,0.097388,0.083626,0.12948,0.080038,-10.79,0.12917,0.097278,0
3.9208,-0.037185,-0.058949,-0.026422,0.001635,-63.822,0.41104,-0.059941,0
1.396,0.084386,0.18848,0.089073,0.19001,-10.324,0.27792,0.084386,0
1.3236,0.020457,0.016743,0.019626,-0.013895,22.649,0.2445,0.017549,0
1.6678,0.052804,0.060471,0.096814,0.075663,24.447,0.1704,0.052804,0
1.0615,-0.009487,-0.027382,-0.00448,-0.002589,30.599,0.042812,-0.009491,0
1.1769,0.030807,0.092411,0.059848,0.07492,14.663,0.11571,0.030395,0
1.4732,0.0491,0.12027,0.057132,0.10235,-26.587,0.24626,0.045329,0
3.74,0.17117,0.16789,0.7681938000000001,0.005508,-18.498,0.54846,0.085584,0
1.6295,0.003556,0.004826,0.035942,-0.033501,-14.572,0.16173,0.003556,0
1.4934,-0.052215,-0.00967,0.077158,0.000976,544.63,0.17131,-0.026909,0
1.3336,0.015229,0.017273,0.017874,0.028506,104.75,0.21456,0.011607,0
3.2197,-0.070472,-0.155,-0.068932,-0.083822,-57.772,0.4131,-0.070472,0
1.2389,0.009004,0.003795,0.089441,0.026605,-12.736,0.1156,0.001898,0
4.1122,0.000577,0.001491,0.009824,0.002428,-99.552,0.72613,0.000577,0
0.199897,0.05155,0.12829,0.019466,0.6471,238.54,-1.00064,0.01765,0
3.477,0.00362,0.009905,0.004029,-0.000433,-81.019,0.71066,0.003618,0
8.5251,-0.093137,-0.14132,-0.096263,-0.12913,13.741,0.71306,-0.096263,0
,-0.046212,-0.016118,0.04197,-0.016118,-796.41,0.77778,-0.046212,0
0.96299,0.046335,-0.001573,0.023105,0.083629,77.47,-0.025106,-0.001383,0
1.0757,0.26426,0.16993,0.15512,0.018062,13.208,0.028535,0.13213,0
1.0153,0.0045,0.012544,0.019138,0.017773,23.911,0.009859,0.0045,0
2.4983,0.060916,0.13104,0.071037,0.10132,-51.704,0.48871,0.054864,0
3.0503,0.037115,0.042828,0.067463,0.030124,-99.117,0.44945,0.037115,0
1.6939,0.564921300000001,0.31562,0.7681938000000001,-0.17129,-266.47,0.26988,0.46613119999999975,0
2.9427,0.058062,0.075053,0.09721,0.072071,-23.798,0.34205,0.058062,0
0.74484,0.039097,0.034618,0.019441,0.021461,39.399,-0.0866,0.019441,0
6.2353,0.12132,0.40989,0.12714,0.38412,-43.409,0.79227,0.1209,0
4.186,0.35957,-0.029644,-0.018108,0.032575,-263.75,0.057186,-0.21515,0
1.1398,0.1422,0.3395,0.14904,0.4478,1.4466,0.072856,0.13753,0
1.7808,0.15929,0.19237,0.15805,0.19079,-78.171,0.42588,0.15231,0
0.906,0.035764,0.036175,0.03696,0.017294,45.615,-0.057488,0.018314,0
16.164,-0.047499,-0.034905,-0.032874,-0.083916,-354.38,0.8898208000000005,-0.047499,0
1.3879,0.026364,0.077869,0.030843,0.11783,28.74,0.26221,0.024684,0
1.4078,0.0342,0.077018,0.042698,0.10144,4.9126,0.18239,0.0342,0
1.7201,0.020855,0.062442,0.031973,0.0691,-5.2484,0.32457,0.018734,0
2.3753,0.11304,0.14981,0.13352,0.13051,-69.494,0.40563,0.10929,0
19.331,0.003892,0.005507,0.019322,-0.027659,-226.25,0.8898208000000005,0.003892,0
32.46850000000019,-0.10187,-0.1071,-0.033403,-0.10709,-275.72,0.8898208000000005,-0.10187,0
1.4692,-0.1488,-0.15077,-0.049127,-0.18559,21.078,0.11906,-0.15259,0
3.4945,0.14297,0.18278,0.070899,0.006843,-55.116,0.60301,0.063955,0
3.8292,0.41993,0.27419,0.188,0.019135,-219.22,0.68076,0.18798,0
1.0581,0.060479,0.093062,0.09658,0.10542,41.167,0.025663,0.060479,0
2.3627,0.11052,0.26622,0.13286,0.26064,-27.698,0.30903,0.11052,0
3.2908,0.15397,0.19642,0.20534,0.17272,-109.67,0.3999,0.15397,0
2.7198,0.15445,0.057514,0.10794,0.005224,-130.75,0.33853,0.069357,0
3.6661,0.093399,0.19514,0.10816,0.18028,-60.225,0.56754,0.093399,0
1.1282,0.025352,0.018152,0.025592,0.050747,26.368,0.081829,0.010801,0
1.6007,0.030657,0.13205,0.031074,0.12777,-24.411,0.36524,0.030657,0
2.0032,-0.32993,-0.16015,-0.36539,-0.043547,-109.97,0.10537,-0.48367,0
7.144,0.016743,0.035825,0.024078,0.04114,9.674,0.77125,0.016742,0
2.0038,0.037091,0.046824,0.041182,0.061953,28.187,0.41455,0.028102,0
2.4001,0.05909,0.15125,0.071333,0.17258,-2.2227,0.48832,0.05909,0
1.0307,0.062073,0.1169,0.11688,0.14477,39.052,0.01268,0.062073,0
2.9929,-0.022109,-0.090142,-0.016859,0.008111,0.37761,0.65387,-0.024484,0
0.98429,0.021255,0.052868,0.033667,0.087063,44.002,-0.008758,0.021255,0
1.534,0.0136,0.027588,0.039261,0.034935,3.9682,0.27815,0.01035,0
1.0931,0.0526,0.057891,0.066436,0.032287,28.232,0.035726,0.031293,0
1.2679,0.06667,0.16055,0.095863,0.17137,25.645,0.11736,0.06667,0
2.6765,0.20665,0.36687,0.24475,0.37098,-61.574,0.2382,0.20507,0
0.199897,-0.4654,-0.5728268000000001,-0.46534,-0.5391808,92.123,-1.00064,-0.46631,0
1.9733,0.068046,0.070309,0.11298,0.059612,-42.0,0.14836,0.064178,0
0.28422,-0.25955,-0.2966,-0.24777,-0.27142,626.31,-1.00064,-0.27416,0
2.4211,0.13371,0.12156,0.078523,0.000267,-66.976,0.53098,0.059824,0
1.0776,-0.077922,-0.04142,0.031091,-0.022839,77.44,0.013587,-0.077922,0
3.5528,0.090969,0.2553,0.09822,0.24142,-42.665,0.46752,0.090219,0
2.4012,0.10718,0.42254,0.11379,0.42052,-3.6344,0.45421,0.10348,0
1.4787,0.034061,0.11795,0.038508,0.16281,25.854,0.28282,0.034061,0
1.3378,0.063236,0.044414,0.058739,0.050021,95.503,0.21997,0.025771,0
0.83932,0.076638,0.25229,0.093587,0.26591,29.617,-0.077154,0.076638,0
2.7342,0.31115,0.079149,0.7681938000000001,0.061129,-330.41,0.13165,0.31115,0
1.742,0.013618,0.026651,0.025476,0.050291,-1.8629,0.21637,0.013618,0
0.47828,0.004537,0.004899,0.016282,0.00959,92.323,-0.19814,0.004537,0
0.66493,0.11797,0.094395,0.1587,0.070038,169.38,-0.17344,0.11797,0
2.2626,0.078023,0.11784,0.092657,0.085354,-21.134,0.40371,0.076818,0
0.75493,0.089092,0.090912,0.056842,0.059314,108.44,-0.2272,0.044546,0
2.6988,0.10772,0.15894,0.14177,0.15281,-44.109,0.33297,0.10772,0
1.3514,0.010102,0.022408,0.036053,0.065749,15.769,0.19304,0.010102,0
4.0588,0.2092,0.22668,0.20068,0.17715,-44.666,0.7462,0.19741,0
0.34359,0.008161,-0.01214,0.052538,-0.005629,87.042,-0.19806,-0.009302,0
1.4493,0.098619,0.069626,0.053093,0.049251,-6.0769,0.17319,0.04931,0
1.6085,0.038714,0.11186,0.036563,0.15655,1.2278,0.29739,0.032569,0
10.337,0.18688,0.16245,0.21525,0.14731,-289.67,0.69108,0.18688,0
1.3622,0.017765,0.041743,0.018991,0.048358,16.832,0.26282,0.017084,0
2.421,0.089747,0.057393,0.085213,0.099619,-52.916,0.19193,0.051684,0
0.65117,0.031401,0.028437,0.072425,0.041993,86.272,-0.12099,0.031401,0
1.4935,0.077174,0.10702,0.12682,0.12681,-0.070445,0.094226,0.077174,0
1.0735,0.015336,0.001079,0.016345,-0.009656,80.595,0.034306,0.000795,0
1.7159,0.13051,0.086154,0.15899,0.2198,31.237,0.13858,0.13051,0
2.4949,-0.020295,-0.074209,0.038309,-0.066487,-23.685,0.52286,-0.023346,0
6.5146,-0.11721,-0.18902,0.004248,-0.18902,-126.57,0.79583,-0.11721,0
0.39037,-0.06011,-0.076464,-0.039176,0.0,-2879.1749999999997,-0.69508,-0.06011,0
2.8543,0.00989,0.063882,0.7681938000000001,1e-06,0.90158,0.64965,0.004425,0
1.3839,0.22366,0.18772,0.28533,0.18778,5.0719,0.01604,0.22366,0
2.6291,0.20612,0.4319,0.23714,0.46098,-50.835,0.3947,0.20339,0
1.7763,0.11208,0.33637,0.12911,0.33151,-12.947,0.2761,0.11149,0
1.3298,0.10762,0.13011,0.054529,0.003102,31.373,0.079806,0.047973,0
10.588,0.027374,0.062065,0.042915,0.062022,-56.735,0.53429,0.027374,0
2.0031,0.22035,0.34978,0.23636,0.35358,-20.4,0.21944,0.22035,0
0.31189,-0.003964,-0.003282,0.046908,0.013289,192.46,-0.33421,-0.003964,0
1.5341,-0.7196366,-0.5728268000000001,-0.5750552000000001,0.16375,4.8109,0.12197,-0.7135836,0
3.3476,0.058643,0.087309,0.075257,0.062673,13.593,0.48794,0.058643,0
0.92508,0.10571,0.095137,0.11767,0.13394,65.34,-0.02816,0.077254,0
1.2855,0.013566,0.041266,0.018489,0.053587,-11.509,0.17992,0.012422,0
0.8961,0.2489,0.056022,0.57044,0.058661,11.057,-0.006315,0.2489,0
0.9196,0.003064,0.001252,0.012665,0.011448,124.0,-0.047195,0.000611,0
0.96419,0.39352,0.056816,0.20596,0.017063,556.14,-0.016462,0.14881,0
1.8922,0.054492,0.031861,0.078013,0.070643,261.9,0.41527,0.054492,0
2.186,-0.68914,-0.29256,-0.5750552000000001,-0.40448,-62.612,0.15342,-0.7135836,0
0.81001,0.036875,0.099034,0.056105,0.13817,39.304,-0.10391,0.036875,0
1.3733,0.019249,0.097189,0.025374,0.094204,30.916,0.18768,0.019249,0
3.121,0.009819,0.02426,0.046845,-0.008884,-32.112,0.31754,0.009675,0
1.1193,-0.19684,-0.16461,-0.13578,-0.17099,54.249,0.052825,-0.19701,0
1.1035,0.001334,0.004243,0.028622,0.016004,16.804,0.029605,0.001334,0
1.2273,0.020213,0.01046,0.043559,0.004718,8.7725,0.086791,0.006505,0
1.2815,0.014058,0.01749,0.055426,0.042461,10.093,0.06713,0.014058,0
1.8743,-0.095059,-0.13141,0.034616,-0.057898,-15.477,0.12236,-0.1939,0
1.1294,0.00863,0.01508,0.04367,0.021752,34.343,0.055474,0.00863,0
1.2903,0.01403,0.089644,0.019803,0.12429,7.9102,0.18301,0.01403,0
0.27568,0.18556,0.087269,0.37694,0.09327,284.96,-0.20134,0.18556,0
1.4234,0.066455,0.088732,0.092816,0.090745,39.489,0.12112,0.066455,0
4.4378,0.001413,0.003116,0.003271,0.006205,-52.846,0.76079,0.001352,0
8.618,0.15296,0.1172,0.22927,0.10388,-215.38,0.42501,0.15296,0
0.83076,0.058459,0.11846,0.073576,0.15397,40.239,-0.091726,0.049961,0
2.2739,0.072152,0.046325,0.034418,0.063763,-100.37,0.50276,0.031227,0
1.2157,-0.035024,-0.10877,-0.027675,-0.12096,-2.5189,0.13568,-0.035024,0
1.2626,-0.039922,-0.16635,-0.03266,-0.13956,-3.9457,0.15127,-0.039922,0
1.1148,0.031509,0.056335,0.062326,0.072575,48.044,0.049184,0.031509,0
1.412,0.032566,0.045638,0.34313,0.007266,-13.554,0.2284,0.014642,0
2.1515,0.010659,0.023621,0.036575,0.11597,-10.184,0.18411,0.010659,0
1.4137,0.025537,0.091428,0.023529,0.12462,0.43369,0.21901,0.019508,0
4.3821,-0.091405,-0.037259,0.027164,-0.041505,-184.1,0.30282,-0.091535,0
0.5269,0.015187,0.016565,0.040084,0.071253,223.59,-0.38923,0.015187,0
1.2521,0.017053,0.012568,0.044532,0.026402,27.753,0.093932,0.00879,0
1.9586,0.004495,0.012014,0.018332,-0.15271,1.4515,0.2409,0.004494,0
24.174,0.29645,0.1803,0.32004,0.15124,-618.98,0.77418,0.29645,0
1.739,-0.13791,-0.21391,-0.068361,0.090224,23.079,0.274,-0.068954,0
1.1114,0.017283,0.042947,0.026592,0.040958,25.696,0.043541,0.017283,0
1.3144,-0.013333,-0.061825,-0.003885,-0.04794,-0.14146,0.19931,-0.016855,0
2.2955,0.023693,0.029261,0.076205,0.026677,-29.061,0.18003,0.023693,0
1.4346,0.006004,0.005298,0.043431,0.014291,-17.026,0.044867,0.006004,0
0.77588,0.005371,0.003692,0.066466,0.013823,68.84,-0.052341,0.005371,0
1.3421,0.043361,0.045425,0.078322,0.046165,-2.9713,0.053955,0.043361,0
0.89608,0.005926,0.002744,0.055561,0.002062,15.959,-0.007883,0.005926,0
2.0156,0.024721,0.030168,0.077515,0.033007,-3.742,0.14549,0.024721,0
1.5572,0.013814,0.019295,0.047756,0.021814,-34.618,0.27828,0.013814,0
1.2822,-0.051713,-0.056383,-0.02138,0.008371,23.531,0.075831,-0.025863,0
0.35433,0.35271,0.19511,0.48225,0.19683,131.71,-0.10702,0.35271,0
1.3148,0.045413,0.042515,0.14182,0.085213,-21.852,0.06024,0.045413,0
1.0893,0.007377,0.004872,0.03229,0.013894,51.233,0.037742,0.003282,0
0.72416,-0.029263,-0.082095,-0.021758,-0.040986,46.83,-0.22131,-0.029263,0
4.1884,0.1118,0.34986,0.12652,0.35371,-40.852,0.57339,0.11164,0
1.3899,0.077409,0.10223,0.090557,0.13728,7.6009,0.10714,0.061304,0
1.4786,-0.012479,-0.038678,0.014963,-0.016218,2.3375,0.070383,-0.012479,0
1.4876,0.02629,0.023939,0.085162,0.023634,-19.398,0.07604,0.02629,0
0.8131,0.081493,0.13901,0.1214,0.6873924000000006,88.937,-0.089372,0.081493,0
1.2719,0.22925,0.045554,0.26345,0.036942,-29.671,0.020389,0.22925,0
6.6049,0.13039,0.148,0.15277,0.17454,-219.99,0.7909,0.12851,0
1.7419,0.11839,0.21342,0.1302,0.22087,14.969,0.33372,0.11104,0
1.229,-0.029222,-0.063563,-0.031259,0.047887,-14.222,0.18309,-0.03299,0
1.4689,-0.051721,-0.065206,-0.03863,-0.005731,39.184,0.21182,-0.051721,0
1.7814,0.076126,0.02372,0.060211,0.039385,-66.419,0.28057,0.038926,0
2.7832,-0.031514,-0.046918,-0.053536,0.021735,-154.88,0.24779,-0.07985,0
1.7267,0.15326,0.1006,0.067881,0.034309,15.087,0.19459,0.067878,0
,0.040508,0.36006,0.050097,0.042453,-37.089,0.8898208000000005,0.040508,0
0.62876,0.13666,0.25169,0.16769,0.32484,120.49,-0.34768,0.13666,0
1.5209,0.028815,0.054784,0.026439,0.069488,4.628,0.29713,0.024752,0
4.1742,0.062418,0.099183,0.097959,0.093604,-25.846,0.49163,0.062418,0
0.89556,0.056652,0.088545,0.035704,0.11865,12.746,-0.072586,0.030578,0
1.7135,0.078637,0.089271,0.067958,0.16254,49.971,0.37122,0.060705,0
0.60915,-0.016503,-0.074626,0.046418,-0.025226,64.708,-0.44183,-0.016503,0
1.3238,0.048219,0.10624,0.062052,0.084325,17.564,0.10387,0.048219,0
7.4273,0.069012,0.019979,0.54496,0.021378,-138.37,0.050838,0.069012,0
2.9757,-0.020581,-0.033739,0.008811,-0.038331,-26.986,0.3923,-0.020581,0
1.3104,-0.083695,-0.092652,-0.034857,0.50871,213.19,0.14021,-0.083695,0
5.6911,0.066463,0.029839,0.36506,0.003492,639.98,0.7234,0.02822,0
0.46906,-0.038308,-0.12353,-0.055386,-0.12835,97.23,-0.45259,-0.069009,0
4.1036,0.26483,0.066809,0.11711,0.020038,44.773,0.5538,0.11711,0
0.98312,-0.14275,-0.15943,-0.052315,0.005267,153.94,-0.015,-0.071377,0
4.6152,0.045353,0.22508,0.051497,0.23045,-35.108,0.47904,0.045353,0
32.46850000000019,0.14655,0.23149,0.15558,0.19708,-130.19,0.71415,0.14655,0
1.4027,-0.01844,-0.063347,-0.010053,-0.021444,28.959,0.2487,-0.01844,0
4.4277,0.064702,0.1022,0.085303,0.34533,-37.883,0.60409,0.064225,0
0.90655,-0.071742,-0.2036,-0.064715,-0.18691,95.252,-0.092232,-0.076144,0
2.2794,0.14455,0.068254,0.064518,0.00391,82.485,0.47344,0.064518,0
0.78627,-0.020015,-0.05438,-0.014062,0.040853,157.32,-0.26319,-0.020015,0
5.8923,0.014843,0.025429,0.006632,0.000603,-0.58238,0.74635,0.006632,0
5.6118,0.094208,0.073607,0.053531,0.003183,-14.241,0.72593,0.047104,0
8.8282,0.11564,0.18426,0.13189,0.175,-124.13,0.8115,0.11551,0
2.4021,0.096944,0.076426,0.18003,-0.18202,-23.017,0.10706,0.096831,0
0.199897,-0.016512,-0.024062,-0.013563,0.009371,116.38,-0.36024,-0.020498,0
3.1684,0.2232,0.24561,0.20945,0.27902,45.396,0.6831,0.20274,0
2.1153,0.004078,0.008114,0.013481,0.004261,-11.424,0.40764,0.002128,0
1.7143,0.23723,0.55513,0.2515,0.5527,7.7869,0.26648,0.23182,0
1.5803,-0.043245,-0.050824,-0.046341,-0.14131,166.0,0.2289,-0.061006,0
10.025,0.046633,0.031822,0.50575,0.034566,496.26,0.73667,0.019562,0
1.2206,0.060896,0.066651,0.10281,0.073936,59.508,0.10655,0.060896,0
1.3475,0.00818,0.001856,0.050117,0.016292,28.298,0.12076,0.000701,0
1.2314,0.009924,0.022232,0.023581,0.029637,21.39,0.12615,0.009924,0
2.3158,0.030255,0.021781,0.046683,0.006997,7.0296,0.5394,0.01107,0
1.705,0.13299,0.035193,0.097894,0.015735,85.922,0.1184,0.061491,0
1.9632,0.081593,0.25156,0.083772,0.24606,-51.371,0.4395,0.08158,0
1.9166,0.13889,0.075298,0.2148,0.005727,201.31,0.44626,0.061779,0
4.7048,0.15374,0.3011,0.16538,0.33354,-48.679,0.74205,0.1536,0
2.9183,0.13788,0.12844,0.17326,-0.0706,-23.142,0.25632,0.13173,0
7.2472,0.096339,0.1379,0.10433,0.043515,-155.86,0.80319,0.096339,0
2.3043,0.026561,0.048309,0.01466,0.005352,-29.256,0.52334,0.01187,0
6.2482,0.045595,0.038413,0.069992,0.041609,43.622,0.77663,0.045336,0
1.1184,0.20483,0.12473,0.26418,0.001131,548.48,0.10553,0.1021,0
3.6277,0.014211,0.037918,0.022828,0.014542,-37.719,0.70745,0.014195,0
3.3975,0.094254,0.18959,0.10462,0.18093,-13.775,0.47259,0.092578,0
2.037,0.042244,0.068982,0.063128,0.086259,-35.156,0.26963,0.041966,0
0.42645,-0.38679,-0.5728268000000001,-0.38679,-0.5391808,244.14,-1.00064,-0.38679,0
1.5058,0.017415,0.15904,0.020442,0.098328,4.6194,0.30899,0.0166,0
1.6274,0.02911,0.025259,0.047404,-0.12889,-16.479,0.15004,0.023458,0
1.1679,0.031615,0.003254,0.029778,0.22367,277.84,0.07554,0.004605,0
1.8226,0.042117,0.13445,0.093375,0.13793,22.305,0.22415,0.042117,0
11.313,0.076697,0.1698,0.079419,0.14442,-138.26,0.8898208000000005,0.076697,0
1.3886,0.14127,0.26184,0.118,0.31457,-38.648,0.27986,0.118,0
0.60631,-0.026509,-0.050922,-0.013095,0.088156,129.22,-0.26164,-0.026509,0
5.2955,0.054386,0.058486,0.077053,0.035181,-134.2,0.44738,0.054386,0
0.71714,0.079486,0.008167,0.14687,0.016622,47.504,-0.010297,0.079486,0
1.6774,0.13616,0.070101,0.15101,0.056015,-55.139,0.08327,0.13616,0
1.8087,0.053558,0.014888,0.064637,0.029014,138.98,0.19571,0.030292,0
2.5299,0.002523,0.00756,0.002255,0.002052,-64.969,0.60473,0.002255,0
5.2468,-0.7196366,-0.25245,-0.17771,0.070776,2978.4999999999854,0.64248,-0.43587,0
5.0804,0.15805,0.27088,0.19961,0.17276,-38.763,0.64796,0.14359,0
19.945,-0.01602,-0.042712,0.003188,-0.2309,-99.013,0.79063,-0.01602,0
18.979,-0.19394,-0.098989,-0.09697,0.037812,-72.14,0.8026,-0.09697,0
0.95001,-0.05815,-0.10169,-0.040134,-0.006997,62.75,-0.031838,-0.05815,0
4.2422,0.14089,0.38823,0.1537,0.35144,-90.007,0.6919,0.14086,0
3.5837,-0.043233,-0.07087,-0.028762,-0.062459,4.1234,0.58185,-0.043233,0
6.128,0.070544,0.078073,0.10882,0.091002,-26.088,0.64379,0.070544,0
5.0297,-0.36105,-0.49236,-0.39103,-0.4521,35.836,0.80118,-0.39103,0
1.7504,0.034468,0.16814,0.033953,0.17695,-31.527,0.42,0.033953,0
3.0435,-0.092053,-0.073862,-0.08193,-0.099739,-215.36,0.65711,-0.092053,0
2.6347,0.034504,0.043715,0.033938,0.047188,15.765,0.55861,0.027017,0
1.1002,-0.002917,-0.007348,-0.001458,0.023369,12.221,0.073956,-0.001458,0
3.7244,0.049595,0.016919,0.019451,0.089171,-36.414,0.51447,0.014406,0
1.1534,-0.035386,-0.060264,-0.023781,0.038028,69.622,0.11147,-0.050314,0
1.3618,0.08768,0.28696,0.083905,0.3068,34.081,0.25554,0.076889,0
6.6431,0.34317,0.41235,0.36236,0.38099,-274.34,0.66933,0.34292,0
0.64313,-0.7196366,-0.5728268000000001,-0.30063,0.18642,254.55,-0.55248,-0.41129,0
1.9003,0.086699,0.05262,0.11264,-0.14552,-37.643,0.23995,0.086699,0
1.5463,0.13288,0.18292,0.16128,0.68515,81.638,0.20435,0.13288,0
2.529,0.079715,0.16785,0.10025,0.16325,-46.672,0.36966,0.079715,0
2.464,0.019653,0.064612,0.022343,0.080582,-32.641,0.53086,0.01939,0
2.1555,0.19105,0.21592,0.7681938000000001,0.01715,42.556,0.51454,0.095524,0
0.80651,0.045996,0.013463,0.1396,0.013199,495.15,-0.015814,0.02039,0
10.712,-0.038578,-0.19797,-0.03072,-0.073807,-15.989,0.77057,-0.038578,0
1.1272,-0.023768,-0.069271,-0.000173,-0.068921,4.235,0.040404,-0.024712,0
1.4595,0.036226,0.12644,0.052598,0.10698,-10.019,0.25217,0.034469,0
1.2003,0.012737,0.013234,0.009753,0.038918,77.727,0.16344,0.00615,0
3.8422,-0.7196366,-0.5728268000000001,-0.5750552000000001,0.041102,-5.6052,0.44943,-0.7135836,0
0.6023,-0.25546,-0.17638,0.015165,-0.23354,211.04,-0.39296,-0.27939,0
1.1605,0.032332,0.025417,0.042589,0.11386,126.39,0.0568,0.032332,0
1.1669,0.015562,0.022516,0.011922,0.035189,90.722,0.14263,0.011004,0
26.192,0.1132,0.049226,0.7681938000000001,0.028898,311.82,0.8898208000000005,0.056599,0
1.1712,0.028977,0.004602,0.014305,0.090595,123.05,0.13793,0.004084,0
2.9812,0.075663,0.11193,0.12134,0.13985,28.483,0.47238,0.075663,0
1.604,0.051409,0.078552,0.068388,0.096987,-8.4011,0.29827,0.051409,0
3.3075,-0.024426,-0.036244,-0.010723,-0.40447,-26.968,0.46401,-0.024461,0
2.6564,0.049202,0.10107,0.066939,0.079662,-9.3786,0.52163,0.03379,0
1.2793,0.053489,0.07154,0.051642,0.092497,27.158,0.17361,0.038474,0
3.7606,-0.16075,-0.061918,-0.077437,0.079963,-112.15,0.22465,-0.080375,0
2.8728,0.031936,0.091267,0.044508,0.11022,-15.309,0.24279,0.029943,0
1.9882,0.001203,0.000968,0.030699,0.008085,-4.7453,0.14967,0.001203,0
1.6845,-0.003857,-0.025902,0.003042,0.010554,-8.1117,0.34972,-0.003857,0
4.0409,0.18761,0.12456,0.15628,0.000793,-50.369,0.7125,0.088563,0
1.2781,0.040489,0.024237,0.11832,0.025896,-21.514,0.051296,0.040489,0
1.9066,0.055126,0.061391,0.11846,0.080309,40.177,0.33171,0.055126,0
1.1534,-0.15447,-0.069636,0.7681938000000001,0.01536,-10.786,0.04278,-0.077235,0
